,election_year,election_round,place_(zz_=_exterior),municipality_code,municipality_name,office,party_number,party_initials,party_name,number_of_votes
65,2014,1,ZZ,29181,JORDANIA,Presidente,13,PT,Partido dos Trabalhadores,106
66,2014,1,ZZ,11142,ARGENTINA,Presidente,13,PT,Partido dos Trabalhadores,122
67,2014,1,ZZ,29050,NOVA ZELANDIA,Presidente,13,PT,Partido dos Trabalhadores,13
68,2014,1,ZZ,29874,REPUBLICA DEMOCRATICA DO CONGO,Presidente,13,PT,Partido dos Trabalhadores,7
69,2014,1,ZZ,11266,ESTADOS UNIDOS,Presidente,13,PT,Partido dos Trabalhadores,460
70,2014,1,ZZ,11584,VENEZUELA,Presidente,13,PT,Partido dos Trabalhadores,210
71,2014,1,ZZ,29211,INDONESIA,Presidente,13,PT,Partido dos Trabalhadores,2
72,2014,1,ZZ,11800,BOLIVIA,Presidente,13,PT,Partido dos Trabalhadores,200
73,2014,1,ZZ,98906,CANADA,Presidente,13,PT,Partido dos Trabalhadores,395
74,2014,1,ZZ,98469,EL SALVADOR,Presidente,13,PT,Partido dos Trabalhadores,16
75,2014,1,ZZ,11266,ESTADOS UNIDOS,Presidente,13,PT,Partido dos Trabalhadores,89
76,2014,1,ZZ,11142,ARGENTINA,Presidente,13,PT,Partido dos Trabalhadores,44
77,2014,1,ZZ,11266,ESTADOS UNIDOS,Presidente,13,PT,Partido dos Trabalhadores,175
78,2014,1,ZZ,29157,KUWAIT,Presidente,13,PT,Partido dos Trabalhadores,4
79,2014,1,ZZ,98647,ROMENIA,Presidente,13,PT,Partido dos Trabalhadores,4
80,2014,1,ZZ,11444,PARAGUAI,Presidente,13,PT,Partido dos Trabalhadores,209
81,2014,1,ZZ,98825,INDIA,Presidente,13,PT,Partido dos Trabalhadores,1
82,2014,1,ZZ,98540,CHINA,Presidente,13,PT,Partido dos Trabalhadores,10
83,2014,1,ZZ,11380,JAPAO,Presidente,13,PT,Partido dos Trabalhadores,508
84,2014,1,ZZ,98540,CHINA,Presidente,13,PT,Partido dos Trabalhadores,23
85,2014,1,ZZ,98205,TAILANDIA,Presidente,13,PT,Partido dos Trabalhadores,5
86,2014,1,ZZ,29165,KENIA,Presidente,13,PT,Partido dos Trabalhadores,14
87,2014,1,ZZ,98280,REPUBLICA DOMINICANA,Presidente,13,PT,Partido dos Trabalhadores,89
88,2014,1,ZZ,98507,COSTA RICA,Presidente,13,PT,Partido dos Trabalhadores,50
89,2014,1,ZZ,98426,FINLANDIA,Presidente,13,PT,Partido dos Trabalhadores,24
90,2014,1,ZZ,29130,MALASIA,Presidente,13,PT,Partido dos Trabalhadores,4
91,2014,1,ZZ,98787,AFRICA DO SUL,Presidente,13,PT,Partido dos Trabalhadores,34
92,2014,1,ZZ,11428,MEXICO,Presidente,13,PT,Partido dos Trabalhadores,191
93,2014,1,ZZ,39160,ESLOVENIA,Presidente,13,PT,Partido dos Trabalhadores,7
94,2014,1,ZZ,98981,AUSTRALIA,Presidente,13,PT,Partido dos Trabalhadores,114
95,2014,1,ZZ,11240,ESPANHA,Presidente,13,PT,Partido dos Trabalhadores,217
96,2014,1,ZZ,2828,TAIWAN,Presidente,13,PT,Partido dos Trabalhadores,17
97,2014,1,ZZ,11541,SURINAME,Presidente,13,PT,Partido dos Trabalhadores,200
98,2014,1,ZZ,11568,URUGUAI,Presidente,13,PT,Partido dos Trabalhadores,104
99,2014,1,ZZ,98086,EGITO,Presidente,13,PT,Partido dos Trabalhadores,20
100,2014,1,ZZ,98582,COSTA DO MARFIM,Presidente,13,PT,Partido dos Trabalhadores,34
101,2014,1,ZZ,11800,BOLIVIA,Presidente,13,PT,Partido dos Trabalhadores,38
102,2014,1,ZZ,11207,COREIA,Presidente,13,PT,Partido dos Trabalhadores,2
103,2014,1,ZZ,98485,DINAMARCA,Presidente,13,PT,Partido dos Trabalhadores,91
104,2014,1,ZZ,11223,EQUADOR,Presidente,13,PT,Partido dos Trabalhadores,73
105,2014,1,ZZ,11800,BOLIVIA,Presidente,13,PT,Partido dos Trabalhadores,33
106,2014,1,ZZ,11584,VENEZUELA,Presidente,13,PT,Partido dos Trabalhadores,10
107,2014,1,ZZ,29190,JAMAICA,Presidente,13,PT,Partido dos Trabalhadores,3
108,2014,1,ZZ,98361,NIGERIA,Presidente,13,PT,Partido dos Trabalhadores,2
109,2014,1,ZZ,98108,TURQUIA,Presidente,13,PT,Partido dos Trabalhadores,2
110,2014,1,ZZ,11304,GUIANA,Presidente,13,PT,Partido dos Trabalhadores,34
111,2014,1,ZZ,11100,ALEMANHA,Presidente,13,PT,Partido dos Trabalhadores,585
112,2014,1,ZZ,11444,PARAGUAI,Presidente,13,PT,Partido dos Trabalhadores,3
113,2014,1,ZZ,11487,POLONIA,Presidente,13,PT,Partido dos Trabalhadores,13
114,2014,1,ZZ,11444,PARAGUAI,Presidente,13,PT,Partido dos Trabalhadores,42
115,2014,1,ZZ,11169,CHILE,Presidente,13,PT,Partido dos Trabalhadores,219
116,2014,1,ZZ,11142,ARGENTINA,Presidente,13,PT,Partido dos Trabalhadores,949
117,2014,1,ZZ,11380,JAPAO,Presidente,13,PT,Partido dos Trabalhadores,590
118,2014,1,ZZ,11444,PARAGUAI,Presidente,13,PT,Partido dos Trabalhadores,59
119,2014,1,ZZ,11266,ESTADOS UNIDOS,Presidente,13,PT,Partido dos Trabalhadores,1036
120,2014,1,ZZ,11568,URUGUAI,Presidente,13,PT,Partido dos Trabalhadores,347
121,2014,1,ZZ,29122,MARROCOS,Presidente,13,PT,Partido dos Trabalhadores,4
122,2014,1,ZZ,11347,ISRAEL,Presidente,13,PT,Partido dos Trabalhadores,15
123,2014,1,ZZ,11282,FRANCA,Presidente,13,PT,Partido dos Trabalhadores,961
124,2014,1,ZZ,30350,REPUBLICA CHECA,Presidente,13,PT,Partido dos Trabalhadores,16
125,2014,1,ZZ,98124,TUNISIA,Presidente,13,PT,Partido dos Trabalhadores,1
126,2014,1,ZZ,11240,ESPANHA,Presidente,13,PT,Partido dos Trabalhadores,508
127,2014,1,ZZ,11401,LIBANO,Presidente,13,PT,Partido dos Trabalhadores,316
128,2014,1,ZZ,98981,AUSTRALIA,Presidente,13,PT,Partido dos Trabalhadores,37
129,2014,1,ZZ,29033,IRLANDA,Presidente,13,PT,Partido dos Trabalhadores,37
130,2014,1,ZZ,11126,ARABIA SAUDITA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,8
131,2014,1,ZZ,29874,REPUBLICA DEMOCRATICA DO CONGO,Presidente,45,PSDB,Partido da Social Democracia Brasileira,7
132,2014,1,ZZ,29009,PAISES BAIXOS,Presidente,45,PSDB,Partido da Social Democracia Brasileira,679
133,2014,1,ZZ,98108,TURQUIA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,15
134,2014,1,ZZ,29653,CATAR,Presidente,45,PSDB,Partido da Social Democracia Brasileira,93
135,2014,1,ZZ,11380,JAPAO,Presidente,45,PSDB,Partido da Social Democracia Brasileira,899
136,2014,1,ZZ,11347,ISRAEL,Presidente,45,PSDB,Partido da Social Democracia Brasileira,142
137,2014,1,ZZ,11380,JAPAO,Presidente,45,PSDB,Partido da Social Democracia Brasileira,92
138,2014,1,ZZ,11827,GRECIA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,177
139,2014,1,ZZ,11223,EQUADOR,Presidente,45,PSDB,Partido da Social Democracia Brasileira,146
140,2014,1,ZZ,98469,EL SALVADOR,Presidente,45,PSDB,Partido da Social Democracia Brasileira,47
141,2014,1,ZZ,11800,BOLIVIA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,51
142,2014,1,ZZ,98361,NIGERIA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,7
143,2014,1,ZZ,29050,NOVA ZELANDIA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,37
144,2014,1,ZZ,11380,JAPAO,Presidente,45,PSDB,Partido da Social Democracia Brasileira,3553
145,2014,1,ZZ,11487,POLONIA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,21
146,2014,1,ZZ,11380,JAPAO,Presidente,45,PSDB,Partido da Social Democracia Brasileira,2069
147,2014,1,ZZ,11525,SUICA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,829
148,2014,1,ZZ,98540,CHINA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,115
149,2014,1,ZZ,98345,NORUEGA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,128
150,2014,1,ZZ,11185,COLOMBIA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,171
151,2014,1,ZZ,11266,ESTADOS UNIDOS,Presidente,45,PSDB,Partido da Social Democracia Brasileira,3450
152,2014,1,ZZ,11266,ESTADOS UNIDOS,Presidente,45,PSDB,Partido da Social Democracia Brasileira,5074
153,2014,1,ZZ,29190,JAMAICA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,3
154,2014,1,ZZ,98922,BELGICA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,455
155,2014,1,ZZ,11266,ESTADOS UNIDOS,Presidente,45,PSDB,Partido da Social Democracia Brasileira,4814
156,2014,1,ZZ,39160,ESLOVENIA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,5
157,2014,1,ZZ,98949,AUSTRIA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,231
158,2014,1,ZZ,29211,INDONESIA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,10
159,2014,1,ZZ,11584,VENEZUELA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,41
160,2014,1,ZZ,98248,SENEGAL,Presidente,45,PSDB,Partido da Social Democracia Brasileira,8
161,2014,1,ZZ,11444,PARAGUAI,Presidente,45,PSDB,Partido da Social Democracia Brasileira,1290
162,2014,1,ZZ,29645,TIMOR-LESTE,Presidente,45,PSDB,Partido da Social Democracia Brasileira,7
163,2014,1,ZZ,98841,INGLATERRA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,2573
164,2014,1,ZZ,11444,PARAGUAI,Presidente,45,PSDB,Partido da Social Democracia Brasileira,115
165,2014,1,ZZ,29378,SERVIA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,11
166,2014,1,ZZ,11100,ALEMANHA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,729
167,2014,1,ZZ,11444,PARAGUAI,Presidente,45,PSDB,Partido da Social Democracia Brasileira,114
168,2014,1,ZZ,98442,FILIPINAS,Presidente,45,PSDB,Partido da Social Democracia Brasileira,13
169,2014,1,ZZ,11142,ARGENTINA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,80
170,2014,1,ZZ,11282,FRANCA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,1170
171,2014,1,ZZ,29165,KENIA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,10
172,2014,1,ZZ,11266,ESTADOS UNIDOS,Presidente,45,PSDB,Partido da Social Democracia Brasileira,1327
173,2014,1,ZZ,29033,IRLANDA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,118
174,2014,1,ZZ,98140,TRINIDAD TOBAGO,Presidente,45,PSDB,Partido da Social Democracia Brasileira,5
175,2014,1,ZZ,11266,ESTADOS UNIDOS,Presidente,45,PSDB,Partido da Social Democracia Brasileira,1174
176,2014,1,ZZ,98086,EGITO,Presidente,45,PSDB,Partido da Social Democracia Brasileira,19
177,2014,1,ZZ,11266,ESTADOS UNIDOS,Presidente,45,PSDB,Partido da Social Democracia Brasileira,1341
178,2014,1,ZZ,11240,ESPANHA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,916
179,2014,1,ZZ,11800,BOLIVIA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,72
180,2014,1,ZZ,98604,CABO VERDE,Presidente,45,PSDB,Partido da Social Democracia Brasileira,3
181,2014,1,ZZ,98280,REPUBLICA DOMINICANA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,77
182,2014,1,ZZ,11380,JAPAO,Presidente,45,PSDB,Partido da Social Democracia Brasileira,641
183,2014,1,ZZ,11100,ALEMANHA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,1167
184,2014,1,ZZ,29076,HONDURAS,Presidente,45,PSDB,Partido da Social Democracia Brasileira,42
185,2014,1,ZZ,98027,GUINE BISSAU,Presidente,45,PSDB,Partido da Social Democracia Brasileira,4
186,2014,1,ZZ,98868,CUBA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,8
187,2014,1,ZZ,11266,ESTADOS UNIDOS,Presidente,45,PSDB,Partido da Social Democracia Brasileira,882
188,2014,1,ZZ,98981,AUSTRALIA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,697
189,2014,1,ZZ,98647,ROMENIA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,4
190,2014,1,ZZ,11304,GUIANA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,26
191,2014,1,ZZ,29246,HAITI,Presidente,45,PSDB,Partido da Social Democracia Brasileira,5
192,2014,1,ZZ,98906,CANADA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,512
193,2014,1,ZZ,29203,IRA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,6
194,2014,1,ZZ,11380,JAPAO,Presidente,45,PSDB,Partido da Social Democracia Brasileira,2211
195,2014,1,ZZ,11142,ARGENTINA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,23
196,2014,1,ZZ,11509,PORTUGAL,Presidente,45,PSDB,Partido da Social Democracia Brasileira,127
197,2014,1,ZZ,98906,CANADA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,1248
198,2014,1,ZZ,11428,MEXICO,Presidente,45,PSDB,Partido da Social Democracia Brasileira,459
199,2014,1,ZZ,29130,MALASIA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,15
200,2014,1,ZZ,98329,PANAMA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,234
201,2014,1,ZZ,11142,ARGENTINA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,890
202,2014,1,ZZ,11401,LIBANO,Presidente,45,PSDB,Partido da Social Democracia Brasileira,414
203,2014,1,ZZ,11509,PORTUGAL,Presidente,45,PSDB,Partido da Social Democracia Brasileira,1642
204,2014,1,ZZ,98582,COSTA DO MARFIM,Presidente,45,PSDB,Partido da Social Democracia Brasileira,5
205,2014,1,ZZ,98426,FINLANDIA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,83
206,2014,1,ZZ,29025,HONG KONG,Presidente,45,PSDB,Partido da Social Democracia Brasileira,65
207,2014,1,ZZ,11509,PORTUGAL,Presidente,45,PSDB,Partido da Social Democracia Brasileira,1953
208,2014,1,ZZ,11240,ESPANHA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,332
209,2014,1,ZZ,30350,REPUBLICA CHECA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,40
210,2014,1,ZZ,98000,GUATEMALA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,40
211,2014,1,ZZ,11380,JAPAO,Presidente,45,PSDB,Partido da Social Democracia Brasileira,780
212,2014,1,ZZ,11363,ITALIA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,934
213,2014,1,ZZ,98906,CANADA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,287
214,2014,1,ZZ,29068,NAMIBIA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,6
215,2014,1,ZZ,98981,AUSTRALIA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,133
216,2014,1,ZZ,98523,CINGAPURA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,85
217,2014,1,ZZ,11800,BOLIVIA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,526
218,2014,1,ZZ,98787,AFRICA DO SUL,Presidente,45,PSDB,Partido da Social Democracia Brasileira,37
219,2014,1,ZZ,98744,SUECIA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,297
220,2014,1,ZZ,29116,MOCAMBIQUE,Presidente,45,PSDB,Partido da Social Democracia Brasileira,66
221,2014,1,ZZ,11207,COREIA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,11
222,2014,1,ZZ,11525,SUICA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,1425
223,2014,1,ZZ,11444,PARAGUAI,Presidente,45,PSDB,Partido da Social Democracia Brasileira,492
224,2014,1,ZZ,11363,ITALIA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,1613
225,2014,1,ZZ,29157,KUWAIT,Presidente,45,PSDB,Partido da Social Democracia Brasileira,9
226,2014,1,ZZ,11568,URUGUAI,Presidente,45,PSDB,Partido da Social Democracia Brasileira,351
227,2014,1,ZZ,11444,PARAGUAI,Presidente,45,PSDB,Partido da Social Democracia Brasileira,10
228,2014,1,ZZ,11266,ESTADOS UNIDOS,Presidente,45,PSDB,Partido da Social Democracia Brasileira,332
229,2014,1,ZZ,98838,NICARAGUA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,25
230,2014,1,ZZ,98507,COSTA RICA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,122
231,2014,1,ZZ,11266,ESTADOS UNIDOS,Presidente,45,PSDB,Partido da Social Democracia Brasileira,1402
232,2014,1,ZZ,11444,PARAGUAI,Presidente,45,PSDB,Partido da Social Democracia Brasileira,42
233,2014,1,ZZ,30414,PALESTINA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,44
234,2014,1,ZZ,11320,GUIANA FRANCESA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,369
235,2014,1,ZZ,11380,JAPAO,Presidente,45,PSDB,Partido da Social Democracia Brasileira,1400
236,2014,1,ZZ,98124,TUNISIA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,10
237,2014,1,ZZ,98760,RUSSIA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,12
238,2014,1,ZZ,11266,ESTADOS UNIDOS,Presidente,45,PSDB,Partido da Social Democracia Brasileira,1996
239,2014,1,ZZ,98965,ANGOLA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,29
240,2014,1,ZZ,11169,CHILE,Presidente,45,PSDB,Partido da Social Democracia Brasileira,636
241,2014,1,ZZ,98728,EMIRADOS ARABES,Presidente,45,PSDB,Partido da Social Democracia Brasileira,92
242,2014,1,ZZ,29181,JORDANIA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,37
243,2014,1,ZZ,11460,PERU,Presidente,45,PSDB,Partido da Social Democracia Brasileira,230
244,2014,1,ZZ,98108,TURQUIA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,7
245,2014,1,ZZ,98825,INDIA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,4
246,2014,1,ZZ,98540,CHINA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,22
247,2014,1,ZZ,11380,JAPAO,Presidente,45,PSDB,Partido da Social Democracia Brasileira,510
248,2014,1,ZZ,29122,MARROCOS,Presidente,45,PSDB,Partido da Social Democracia Brasileira,3
249,2014,1,ZZ,11541,SURINAME,Presidente,45,PSDB,Partido da Social Democracia Brasileira,181
250,2014,1,ZZ,2828,TAIWAN,Presidente,45,PSDB,Partido da Social Democracia Brasileira,64
251,2014,1,ZZ,11568,URUGUAI,Presidente,45,PSDB,Partido da Social Democracia Brasileira,58
252,2014,1,ZZ,29238,HUNGRIA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,41
253,2014,1,ZZ,11584,VENEZUELA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,339
254,2014,1,ZZ,98485,DINAMARCA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,115
255,2014,1,ZZ,98205,TAILANDIA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,28
256,2014,1,ZZ,39322,CHIPRE,Presidente,45,PSDB,Partido da Social Democracia Brasileira,12
257,2014,1,ZZ,11100,ALEMANHA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,444
258,2014,1,ZZ,39020,CROACIA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,14
259,2014,1,ZZ,98906,CANADA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,1658
260,2014,1,ZZ,98787,AFRICA DO SUL,Presidente,45,PSDB,Partido da Social Democracia Brasileira,57
261,2014,1,ZZ,98248,SENEGAL,Presidente,40,PSB,Partido Socialista Brasileiro,19
262,2014,1,ZZ,11444,PARAGUAI,Presidente,40,PSB,Partido Socialista Brasileiro,136
263,2014,1,ZZ,98787,AFRICA DO SUL,Presidente,40,PSB,Partido Socialista Brasileiro,47
264,2014,1,ZZ,98981,AUSTRALIA,Presidente,40,PSB,Partido Socialista Brasileiro,65
265,2014,1,ZZ,11363,ITALIA,Presidente,40,PSB,Partido Socialista Brasileiro,1289
266,2014,1,ZZ,11827,GRECIA,Presidente,40,PSB,Partido Socialista Brasileiro,77
267,2014,1,ZZ,29246,HAITI,Presidente,40,PSB,Partido Socialista Brasileiro,1
268,2014,1,ZZ,11525,SUICA,Presidente,40,PSB,Partido Socialista Brasileiro,1312
269,2014,1,ZZ,29025,HONG KONG,Presidente,40,PSB,Partido Socialista Brasileiro,22
270,2014,1,ZZ,11169,CHILE,Presidente,40,PSB,Partido Socialista Brasileiro,243
271,2014,1,ZZ,11401,LIBANO,Presidente,40,PSB,Partido Socialista Brasileiro,94
272,2014,1,ZZ,98027,GUINE BISSAU,Presidente,40,PSB,Partido Socialista Brasileiro,19
273,2014,1,ZZ,98345,NORUEGA,Presidente,40,PSB,Partido Socialista Brasileiro,132
274,2014,1,ZZ,11240,ESPANHA,Presidente,40,PSB,Partido Socialista Brasileiro,236
